"parking_space_id","parking_id","internal_id","is_occupied","parking_spot_type","is_reserved"
"38cdf4b6-7290-4f21-83f6-9a84fc4195ad","55ea885f-8f4d-462a-98eb-c46942ee3a63",44,False,"REGULAR",False
"38d1e19b-e721-4b14-87a2-29907fcb5ab6","a4f1dd6a-319c-457d-99d6-edcf97161036",64,False,"REGULAR",False
"38d25b08-5dcf-4fee-a308-898a5bfdd3fb","49b98a54-1d8b-46b5-b5fb-32aa4483c298",28,False,"ELECTRIC_VEHICLE",False
"38d49b38-8696-4420-9355-795e4e721bfb","18759271-fb8b-4dd1-977e-332390531335",35,False,"REGULAR",False
"38d504eb-0cc7-42bd-9511-13ab2d648a31","90f05e89-48b1-4c92-b9e1-5f205d0a9fa8",18,False,"REGULAR",False
"38d75710-df36-4fa3-b329-4a568f68f8c3","27186907-5fac-4f71-a822-d72bf1e17456",28,False,"REGULAR",False
"38ddf465-8aa3-4e39-ba9e-bc26bcf29c5a","dfde3bc4-8625-4abf-ba53-33993be12923",79,False,"HANDICAPPED",False
"38e23b72-edf9-42e8-90d8-41b3a5f4fa56","c0e9376a-44df-4125-8122-2203df4cde86",22,False,"REGULAR",False
"38e98bcc-1936-45d6-acea-4970a8b5a331","6910ae86-6861-43f1-9282-4bc58a191981",8,False,"REGULAR",False
"38f3f407-46a4-45be-815a-0a3166adfc54","b2ba6718-68d4-4524-aa14-5416eff38664",6,False,"REGULAR",False
"38f5a555-c8d0-43aa-80a6-2718c11ee3d1","dfde3bc4-8625-4abf-ba53-33993be12923",16,False,"REGULAR",False
"38fe7ca6-adb8-4b27-890b-e26de9812a24","87d4060f-4349-4d8f-baf0-7c16a7c273d5",65,False,"HANDICAPPED",False
"3909b323-d14c-4b11-9085-768deeb7d055","b2ba6718-68d4-4524-aa14-5416eff38664",47,False,"REGULAR",False
"390c1f2d-ab25-4048-8d63-d2a98a9989af","d8a0c8ed-b41c-4c39-ad4c-50ef26344686",18,False,"REGULAR",False
"390f1532-fc37-41ec-b530-fcd69ae13af7","f7b115c3-50e8-4afd-ad57-11c38f4189e2",60,False,"REGULAR",False
"3911b0e5-2f8e-4676-a9f8-29caec42ce95","b18096c7-4bed-4542-8378-33ca53f96d2c",26,False,"REGULAR",False
"3911d4cb-284e-4828-932b-298078ea737b","d8a0c8ed-b41c-4c39-ad4c-50ef26344686",32,False,"REGULAR",False
"39125c8c-98ed-4a63-a2b4-3a5b61584ada","b29309f4-fb9d-4c7b-926d-c843754bf849",30,False,"REGULAR",False
"39152b1e-3bc5-48f5-ae56-a42638caaeca","91a8c500-d574-4d68-8f25-a5c7bbd1fe26",42,False,"REGULAR",False
"39166183-5667-4136-9e02-08c52243e9da","9e0ca363-c347-4047-bfd9-b2ce68f5c4d3",5,False,"REGULAR",False
"3917fb7b-61e6-404d-8700-9a95a1261e2f","18759271-fb8b-4dd1-977e-332390531335",72,False,"VIP",False
"39292648-f24d-46b0-8eda-dd8b1632da6e","87d4060f-4349-4d8f-baf0-7c16a7c273d5",43,False,"REGULAR",False
"392dd5ad-ba45-4420-b1b9-0ac567216cfc","ddc138dc-bed3-447b-aeb5-20f086d2a693",18,False,"REGULAR",False
"393b40a0-43ce-4e02-add8-d660675c0155","d5d549ce-85a7-4f5d-8588-6c1071460840",12,False,"REGULAR",False
"393c9319-a03d-400d-86c7-cd39f5ad108a","d7f3f0cf-b2be-4a9c-a62d-479e2ba706c8",3,False,"REGULAR",False
"3944c072-21e2-4174-bec1-f4e3636a8a2c","4043ca83-2165-4d99-b174-a981f8b3da40",7,False,"REGULAR",False
"3945599c-af8e-4bb6-9f36-52ea7aae6d2d","cd9b1463-1b99-44a8-ae70-2cdee66b11fb",71,False,"REGULAR",False
"39469912-9c31-4ef6-80df-f7bfdb295fd4","b7cc7282-a223-4090-b093-e2f7d61c4cfd",57,False,"ELECTRIC_VEHICLE",False
"394d79fe-9dd4-45b2-a222-6d1f472f3f3c","70d97a60-5f31-4797-8429-c15d45cffda6",2,False,"REGULAR",False
"395078e2-27e2-4b2f-95e0-4e1dfa73ae6b","efb3f68e-d9e1-49da-a5d4-4c958d97900b",41,False,"REGULAR",False
"39536556-8481-444a-942c-fc4bfd6a8816","9a5fd62d-b6e2-4a37-beba-00e2697d5a7a",25,False,"REGULAR",False
"39540edc-1b52-495f-b76b-da3067c0246f","12cd1209-adba-4896-b152-04b347bc111c",44,False,"REGULAR",False
"3960982d-8062-4bbf-a9ce-a81747f91a0b","1b68b637-3d8f-440c-8bbf-2944523b311f",75,False,"HANDICAPPED",False
"396d132d-7cee-49e6-9833-35cad6ffbffc","1e082260-4dda-4480-87e1-375e335e86ef",22,False,"REGULAR",False
"396dd900-cd7d-4327-9573-17960c71e751","982ee595-1702-4e26-a04e-405d81bc00c1",8,False,"REGULAR",False
"397a4889-7fee-4c19-9fa2-f4c35daa4f6e","7fbbe585-8e42-4ea0-b86f-e4deb9285573",1,False,"REGULAR",False
"397dfd3c-ac6b-4363-a460-e930585df9df","cf8589b2-5c13-430c-b90e-5cb0136bc77e",6,False,"REGULAR",False
"397fa68d-b781-4af2-b164-13bbe43cd665","467373e1-f004-4106-b285-a667bb094721",65,False,"REGULAR",False
"3983c61f-57cb-44d6-ae69-cccd42cdace8","e8d71ae0-fab6-4b7f-b1cc-576e3b5d6719",41,False,"REGULAR",False
"398452ee-1908-42aa-88f1-90e94a928fee","e569678d-57c2-4d87-8510-28f9545a074a",1,False,"REGULAR",False
"398c1c20-f688-4830-9df6-c42664e7162f","2f3b1c19-a697-4b08-9118-6e146692ea9e",33,False,"REGULAR",False
"39a4ba05-ce56-4a46-8df3-95df114b2926","be71d4eb-0e59-4a3d-825b-6e304e1b0086",6,False,"REGULAR",False
"39ab2c8f-12ac-4b74-99e6-aeed5ace3ec1","25ddc214-a4a8-455c-ab85-55612175b912",2,False,"REGULAR",False
"39b34b0b-37d6-476a-87be-51a048af324d","94438ddd-2d37-45c2-940a-c6ea491a4438",61,False,"ELECTRIC_VEHICLE",False
"39b34e09-2f38-47a0-ac45-02e50e49bb40","8b2fea59-2ead-43f9-9b03-dd6fe1c41c68",30,False,"REGULAR",False
"39ba250a-880a-44e1-905e-ff7488b405ad","7d24572d-6044-4c72-9911-105c43bc3327",26,False,"REGULAR",False
"39bb7105-878e-49bb-8014-b9e2c06b3283","6b9e9b69-d7cd-4d5e-9911-1c0be8207d71",70,False,"MOTORCYCLE",False
"39c20682-4690-4c1f-95c9-d11505aa7024","61f27758-8576-4626-96c9-c08becec0c1c",35,False,"REGULAR",False
"39cb004f-4493-4cc4-996c-fdcab7ff7b35","5ad8f4f8-92de-40ae-b77c-3b35f8c72c3d",45,False,"REGULAR",False
"39cb7715-9ac2-4972-819a-4cb70139944a","9a5fd62d-b6e2-4a37-beba-00e2697d5a7a",11,False,"REGULAR",False
"39cba9a2-3c44-42f0-89c3-e6e513e832d9","511e4945-e97e-40c8-9e9d-7a61aa8333dc",28,False,"REGULAR",False
"39d03080-3564-4f5b-84f2-35f3c9968395","0f515b29-5989-4fc9-b3f0-3106e0118ebd",55,False,"REGULAR",False
"39d4cbc8-68a4-4c47-8107-b47a198aef6d","b2ba6718-68d4-4524-aa14-5416eff38664",12,False,"REGULAR",False
"39dc4523-2d53-4669-9868-bc43d256bfb0","36c41b34-52f2-456f-85c8-3eb9115be4f5",51,False,"REGULAR",False
"39dcc64a-cea3-480e-9e4e-611680deb6d3","338bc727-c666-45a1-bd08-c57cbdcc22e7",25,False,"REGULAR",False
"39e39d94-d8fb-47a9-b0d9-1de48addf277","fe3b9545-5ddd-4064-90d7-6b22afea3f84",63,False,"VIP",False
"39eb6b46-2b19-47bd-8a10-bb6e329d0410","b7cc7282-a223-4090-b093-e2f7d61c4cfd",34,False,"REGULAR",False
"39ef36f5-3365-431c-af14-62a0dea9d465","56d5402d-05e8-4d07-9bf8-ae7e0aec1063",1,False,"REGULAR",False
"39ef849c-29ea-4dfd-b5dd-449f6f34de6b","87d4060f-4349-4d8f-baf0-7c16a7c273d5",33,False,"REGULAR",False
"39f7dfd0-9fe6-48fa-964f-d1da4c7de605","a693e7b6-ee22-4650-b73c-fe753d69b8e8",13,False,"REGULAR",False
"39fccc10-773a-43f2-8a93-009a46a39fe5","00fee922-5a19-4d1c-b95f-6eb7ec75ad73",84,False,"MOTORCYCLE",False
"3a0344c7-9d8c-4881-aa89-af8d038ff364","dccdca0f-8603-41ff-9cb0-d81f0796d53e",27,False,"REGULAR",False
"3a0b0290-0a1c-48f0-8276-303a7f512b27","1e8857cf-6584-4fa6-9a24-e4cdc41f5fdd",51,False,"ELECTRIC_VEHICLE",False
"3a0e9c38-59d1-4be6-b0f6-c8b184aa6b14","d5d549ce-85a7-4f5d-8588-6c1071460840",34,False,"REGULAR",False
"3a10d985-edf0-4a3f-8f8a-e1bce2dd6d0b","8da1b06c-981c-4629-805a-33b15868f2b9",26,False,"REGULAR",False
"3a135e4b-7963-4550-a096-c9c1a9b98783","655edc65-909a-4975-80c3-6bf0a1c6f766",59,False,"REGULAR",False
"3a13646c-eb7e-44ff-8beb-4895b7b4290d","6910ae86-6861-43f1-9282-4bc58a191981",90,False,"VIP",False
"3a179743-64fe-4f65-bb8c-f40020ff5fac","fea79473-5fb9-456e-bd7a-d364b12ddae7",40,False,"REGULAR",False
"3a1df590-7c17-452b-9cbb-229b3771e723","98f2af7d-76ea-436a-9617-96e5eae391dd",19,False,"REGULAR",False
"3a236bb8-821d-4f8f-bb5e-45d544dbc4f2","770e331f-02ad-474f-a22d-25beeb03adc2",99,False,"MOTORCYCLE",False
"3a2948f6-483f-4ea5-86bd-bba0c493bc44","b35610e1-ca7c-472a-9a3a-f8cda30cb135",62,False,"REGULAR",False
"3a2b3a20-d2b8-4501-aefc-0fbbe4e12ee9","e7fd86d2-2d39-4e41-9355-014d3fd7b21c",24,False,"REGULAR",False
"3a30ac20-8922-4dc1-838d-3fa8200313d7","87d4060f-4349-4d8f-baf0-7c16a7c273d5",14,False,"REGULAR",False
"3a32dcac-0304-4460-91e2-4dee0eedf5d2","ec50473b-6fb7-4ca3-9812-688121972330",23,False,"REGULAR",False
"3a39ec57-51e5-48b0-b93f-248ba43d7494","cb4edaf5-1506-40ec-91ee-0d566474887a",12,False,"REGULAR",False
"3a44e828-aac1-4ec0-b4a5-c8a2016ad9d1","338bc727-c666-45a1-bd08-c57cbdcc22e7",63,False,"MOTORCYCLE",False
"3a46a315-463b-4d94-8fcb-4147a68e69a2","2e6c4de8-3b07-4329-9b98-e3ede251153c",49,False,"HANDICAPPED",False
"3a48c21f-d23b-4d00-9887-312a2dd50d8c","85de1003-0b24-4aba-b284-6b34f75b0d33",58,False,"REGULAR",False
"3a4945de-df8f-4c40-bcaf-ef0d7d7281e2","a0b5b8c1-5f90-490b-9fce-d95b6e368d5d",9,False,"REGULAR",False
"3a4d2ba7-584c-4c1d-9952-a8943b63148a","b0cbf436-359a-4b8e-98c6-abe6252bf482",12,False,"REGULAR",False
"3a4e73a9-3fc1-4d7c-9069-a4301093cf9b","04c4fb16-9146-4885-8385-20ad08165107",88,False,"MOTORCYCLE",False
"3a500843-d9cc-4547-a1b6-1b140e84411a","fe3b9545-5ddd-4064-90d7-6b22afea3f84",6,False,"REGULAR",False
"3a530651-ba8a-43a3-9a06-7d612f6d5d85","c0e3d71b-6a2b-4966-a84c-0901f9a4a8a0",39,False,"REGULAR",False
"3a581a46-5693-429f-8292-69dca8f23b9c","25ddc214-a4a8-455c-ab85-55612175b912",38,False,"HANDICAPPED",False
"3a5a5add-814a-4bca-b56f-3eee19d49170","e0bf9d1b-ad75-4f8c-b78a-cdd63ef06163",51,False,"HANDICAPPED",False
"3a5ac8ca-2627-49ea-bb92-99a9fd89f40a","cc74ff62-0f7e-468f-9f1f-9ba5959ce838",77,False,"ELECTRIC_VEHICLE",False
"3a5ecaf4-a7e4-4ed8-82f1-a370c831fb5d","d83c4d4f-1c2b-44c3-be81-5d4a406b57c7",35,False,"VIP",False
"3a5f40ff-6510-4caf-b8a7-4397749a90a5","5ad8f4f8-92de-40ae-b77c-3b35f8c72c3d",7,False,"REGULAR",False
"3a60934e-7606-4289-a29b-db5f44a37030","e8d71ae0-fab6-4b7f-b1cc-576e3b5d6719",63,False,"ELECTRIC_VEHICLE",False
"3a62044e-cf34-4c7d-a6cc-393f86c34102","18759271-fb8b-4dd1-977e-332390531335",39,False,"REGULAR",False
"3a7540d8-3dcf-42a4-a460-bcf50dd8ed52","ddc138dc-bed3-447b-aeb5-20f086d2a693",28,False,"REGULAR",False
"3a7b7b8e-888b-4771-a136-4b9a78676907","233efde7-50e1-417e-a743-378c18da3e7e",39,False,"REGULAR",False
"3a7d70a0-56c3-4bc1-a352-256cf48594bf","a2edc2b5-c49e-4166-9be9-08288ac05161",27,False,"REGULAR",False
"3a8406ee-94c1-4e9d-a417-8958fb4a9ef0","70b08561-c829-42cf-a5d3-ff6e3cf8664a",7,False,"REGULAR",False
"3a842e15-21e3-43aa-be3c-420dfad53f99","913a30f7-54d1-4b87-968e-4233e0d0fd43",44,False,"HANDICAPPED",False
"3a8650fc-c68a-48da-a12c-9c7e7afd12e9","1761aa25-108d-4668-a138-9897816a1806",4,False,"REGULAR",False
"3a8c1d8b-7952-4cf1-b1b0-abdca7c69383","6518dfab-1dcf-4b67-8586-859daace9146",43,False,"MOTORCYCLE",False
"3a8de5e6-c0e7-4dff-8a0b-66acad3bdff7","9a5fd62d-b6e2-4a37-beba-00e2697d5a7a",52,False,"HANDICAPPED",False
"3a9b96df-defe-4687-befb-638882c6dc16","913a30f7-54d1-4b87-968e-4233e0d0fd43",35,False,"REGULAR",False
"3aa04e29-4806-43e7-bb85-5b8069fb27ed","8d2bd656-4e1e-4656-8c02-8d4949e4d6a7",62,False,"REGULAR",False
"3aa1abfd-3a21-4913-ab2d-f345f3ad582c","8f6434e4-61c7-4be5-b97e-9b46c94d8cfa",24,False,"REGULAR",False
"3aa89567-3d99-4d50-b176-c2d096c6e772","ae7dd895-ad93-4afb-a4e3-1fa941877c2c",76,False,"VIP",False
"3aaf76fd-4e43-4f89-81b0-02ac05f18fd8","9e0ca363-c347-4047-bfd9-b2ce68f5c4d3",42,False,"REGULAR",False
"3ab16b3e-5cb4-4d05-9a31-7eeb9ea4eb24","a6a2e78e-2ff2-459d-a6ed-c74f81b65d0e",27,False,"REGULAR",False
"3ab9dad5-74a4-4811-963e-032250dcdb46","655edc65-909a-4975-80c3-6bf0a1c6f766",28,False,"REGULAR",False
"3acd29c6-e89b-43a6-836e-63e57bb15229","67b225c1-fd7a-47e3-86de-9c11f3c81176",21,False,"REGULAR",False
"3ad7f958-f376-4377-8cf2-e22f432dc1de","69b1df8b-7687-4bdb-8a1b-1beb6d10d4c1",22,False,"REGULAR",False
"3ada96c9-d058-4823-b9d0-969660edfee1","0d592005-1c11-42e8-a066-5f29acd7594b",31,False,"REGULAR",False
"3adc1303-680a-4f4a-ae34-02d4e091635e","ae7dd895-ad93-4afb-a4e3-1fa941877c2c",45,False,"REGULAR",False
"3ae0b3ea-b823-4f1f-bc7c-cfb298759175","a6a2e78e-2ff2-459d-a6ed-c74f81b65d0e",30,False,"REGULAR",False
"3ae53c69-3929-412d-887c-ab8ec8ef1cfc","36c41b34-52f2-456f-85c8-3eb9115be4f5",17,False,"REGULAR",False
"3ae90983-547b-42ef-9214-87837a13e8b0","6518dfab-1dcf-4b67-8586-859daace9146",41,False,"REGULAR",False
"3af12771-2049-4c03-9412-65032b8a5ea1","28ec2e56-55d8-4264-9677-3e545bcb4315",33,False,"ELECTRIC_VEHICLE",False
"3af23fd7-0a6f-43a4-844e-86fcdf094baf","cf319ba2-393f-4e1b-bb50-1434a15a1f2d",6,False,"REGULAR",False
"3af3eef5-7850-4400-b3ec-887ba1e8d8f5","e0bf9d1b-ad75-4f8c-b78a-cdd63ef06163",31,False,"REGULAR",False
"3af64ffe-a225-4dde-bab5-9131bb25025a","d58bb2be-847c-4ad3-94bd-38a46bdf3922",21,False,"REGULAR",False
"3af91180-a69c-4a7a-a589-0358892884eb","c70b486c-0cab-46f6-a3ae-731209dcbee6",17,False,"REGULAR",False
"3afbadcc-1ba9-4c18-91fb-f39292fea066","dfde3bc4-8625-4abf-ba53-33993be12923",30,False,"REGULAR",False
"3affbd3d-5a20-415c-a25b-ba497dd83023","7d24572d-6044-4c72-9911-105c43bc3327",8,False,"REGULAR",False
"3b0207bb-045b-472c-805f-686e158c8c07","cd9b1463-1b99-44a8-ae70-2cdee66b11fb",44,False,"REGULAR",False
"3b04b7c2-7a44-4b2d-ae79-548a490fbed0","fe3b9545-5ddd-4064-90d7-6b22afea3f84",33,False,"REGULAR",False
"3b065340-69ac-4a9e-a498-f5a12e05b518","6518dfab-1dcf-4b67-8586-859daace9146",13,False,"REGULAR",False
"3b07cbc5-a8b2-4c28-86fc-456c71d375c6","55ea885f-8f4d-462a-98eb-c46942ee3a63",38,False,"REGULAR",False
"3b0b6018-2b35-42de-aff8-404d96621b4b","6910ae86-6861-43f1-9282-4bc58a191981",23,False,"REGULAR",False
"3b0dd417-1541-4873-80da-152f846944a1","fc8a78ab-2df9-48d3-ab26-f4d06c6694d4",21,False,"REGULAR",False
"3b177936-1293-4591-bfa8-ae49f37b539d","dfde3bc4-8625-4abf-ba53-33993be12923",84,False,"HANDICAPPED",False
"3b1b14eb-88bf-4d2a-8a7d-00b5b8583195","9808aa6e-3417-4c3c-b527-5ed01be3aee1",16,False,"REGULAR",False
"3b1bde17-712a-4853-915e-4c7a4d67ea79","646a09aa-a21a-4f77-abab-c3e23b727be1",11,False,"REGULAR",False
"3b2a929c-9c9f-4a55-9e65-8653423a6d0e","d799dac8-b99c-4fa5-b4fa-139c6897b9be",57,False,"REGULAR",False
"3b2acedb-c1cc-44cd-bc0b-0f32a51f2d50","f691e16c-3644-495e-bf74-ea51645a16a0",5,False,"REGULAR",False
"3b2e2c93-f49c-4ff7-9361-26dca83b1a4f","7ce1ceb5-ed77-4cd3-8adf-c7feb8c647c5",15,False,"REGULAR",False
"3b335dce-3585-475f-9487-a32c826cf23e","849620fe-e274-448d-bce4-0db2c5f69460",9,False,"VIP",False
"3b370d08-9927-418d-8681-9d028f28c87f","ca30ec15-b99c-4a3b-9036-417bf12d8bb7",6,False,"REGULAR",False
"3b37c334-9132-4e61-bd98-f20c69a7a1ba","af53ce5b-2e71-4d62-8e6e-bc3c60d6207d",50,False,"ELECTRIC_VEHICLE",False
"3b38e617-b11c-485b-94df-5745ae58dd29","36c41b34-52f2-456f-85c8-3eb9115be4f5",72,False,"ELECTRIC_VEHICLE",False
"3b43816d-bcf2-4270-a3b1-badc76d6ea3a","87d4060f-4349-4d8f-baf0-7c16a7c273d5",45,False,"REGULAR",False
"3b4794a9-384c-453f-897d-f21bcf5e4bc4","1761aa25-108d-4668-a138-9897816a1806",14,False,"REGULAR",False
"3b4c4133-468e-4b13-aa24-cb9c175b359d","a4f1dd6a-319c-457d-99d6-edcf97161036",81,False,"HANDICAPPED",False
"3b57e445-d8f0-4e63-a1b1-15c5de8f0557","1ec979fe-7e44-497e-940f-c9ec0bd3a66b",8,False,"REGULAR",False
"3b5b2e72-f1b5-44c8-af30-495541d9b453","1e8857cf-6584-4fa6-9a24-e4cdc41f5fdd",55,False,"MOTORCYCLE",False
"3b5c5b1b-61e7-4073-8864-be1d27bf17b0","e31f9699-c5da-4567-bc4e-099ad1745b51",30,False,"REGULAR",False
"3b5e8eea-f532-43b6-b7ff-1c88324b6919","6d76cb77-64e2-4cce-8baf-8896b2dc5fd4",19,False,"REGULAR",False
"3b5f98bc-b169-406c-aa5e-add241b61e9f","cb4db236-e466-49c9-bed3-8a3582b651fc",1,False,"REGULAR",False
"3b63f8a4-1ff6-4ae5-8466-46d162b4a55e","e5e87daa-adf3-45d1-83c8-85396f602193",16,False,"REGULAR",False
"3b6c418c-697c-4916-a6fa-4442b50156cd","1ec979fe-7e44-497e-940f-c9ec0bd3a66b",28,False,"REGULAR",False
"3b6d26bc-ded4-476f-afc5-b48c2a4f4505","82e3e4bc-b810-4931-a136-fd06e0c21774",17,False,"REGULAR",False
"3b7a89b3-4c37-41ff-95c6-7e6b97a056c6","d7991d9c-a778-4bca-a951-ee347efbabd3",13,False,"REGULAR",False
"3b82e76c-1ebe-4b6f-9aba-80e0c46fb167","1dc90031-92bf-4b6a-bc52-3d90b514ca5e",27,False,"REGULAR",False
"3b8ef2e8-399b-4a36-a54f-8120ae099013","233efde7-50e1-417e-a743-378c18da3e7e",64,False,"ELECTRIC_VEHICLE",False
"3b9096d0-6c1a-4d2b-a3e6-974993ab143c","8b2fea59-2ead-43f9-9b03-dd6fe1c41c68",25,False,"REGULAR",False
"3b90bee0-843b-4400-b95e-316abc9fa793","6518dfab-1dcf-4b67-8586-859daace9146",51,False,"MOTORCYCLE",False
"3b944bfe-4200-4333-85f9-7086e6ec5d57","fd6a1955-f686-44ab-88b8-23dcbfe237ea",29,False,"REGULAR",False
"3b9516de-83f3-4b59-8097-4830072bd7d8","dfde3bc4-8625-4abf-ba53-33993be12923",36,False,"REGULAR",False
"3b98e932-7415-4f0d-9052-79127d681105","be71d4eb-0e59-4a3d-825b-6e304e1b0086",19,False,"REGULAR",False
"3b997b8a-789c-4883-bdb4-a74e66a598e2","2ab5872b-23b6-47cc-956c-bc35b364937c",32,False,"REGULAR",False
"3b9cd649-124d-4685-9950-9f5ab7bad45d","d799dac8-b99c-4fa5-b4fa-139c6897b9be",10,False,"REGULAR",False
"3ba432f3-129d-43e8-84dd-6f123b163775","7ce1ceb5-ed77-4cd3-8adf-c7feb8c647c5",6,False,"REGULAR",False
"3ba8316f-e370-4c0e-9428-73417f4ddd58","770e331f-02ad-474f-a22d-25beeb03adc2",25,False,"REGULAR",False
"3ba8cba8-3710-4da1-8cbd-5c3732747fb7","acac3854-587e-4297-895f-d5db543685f4",17,False,"REGULAR",False
"3ba9091e-a82b-45e5-a060-0da3cef3de72","dfde3bc4-8625-4abf-ba53-33993be12923",4,False,"REGULAR",False
"3ba958c0-049c-4e50-9fdc-e88a8ae1839d","c42f63b6-e735-4199-830f-0fd533838d70",10,False,"REGULAR",False
"3bada9c8-393f-43d4-8a07-74a4be54a2a7","56fbaf0b-7134-4eba-8857-dc653de59bb5",23,False,"REGULAR",False
"3badf03a-ddec-4d12-9c02-4c181ea460d3","ec50473b-6fb7-4ca3-9812-688121972330",1,False,"REGULAR",False
"3bb5d5db-07df-4c34-8be8-7cef7e1f146a","8b3f5178-e8bd-4ee1-bebb-cb012ff0539c",58,False,"MOTORCYCLE",False
"3bbe3b2f-8a4e-464f-839a-a71d0d110e50","cf319ba2-393f-4e1b-bb50-1434a15a1f2d",74,False,"VIP",False
"3bc1a810-67e6-40b6-af92-23062a8c76a4","f691e16c-3644-495e-bf74-ea51645a16a0",25,False,"REGULAR",False
"3bc89ad4-1360-4b6a-a1d8-023ac2d0544a","49b98a54-1d8b-46b5-b5fb-32aa4483c298",7,False,"REGULAR",False
"3bcbc5dc-9ec5-4a78-9aff-7af2c44981d6","93666720-2e31-4cf2-af8f-614a3927fa9d",4,False,"REGULAR",False
"3bcf9455-d63d-48a8-bc33-07a0e8b9dffd","c3e71b5e-3dfc-47fb-aff2-ba80002221fd",29,False,"REGULAR",False
"3bd427c3-89c4-4e46-a8ab-c5d9ba2fb65b","a693e7b6-ee22-4650-b73c-fe753d69b8e8",47,False,"REGULAR",False
"3bd6d8ed-3a8b-4146-acad-25fc03e0fc51","b35610e1-ca7c-472a-9a3a-f8cda30cb135",16,False,"REGULAR",False
"3bd9b3be-f72e-48a9-8ed1-e90ccff22c2a","93666720-2e31-4cf2-af8f-614a3927fa9d",70,False,"MOTORCYCLE",False
"3bda8fd7-7763-4093-a030-53f00b991acf","73f80e94-5ffe-4812-a3e7-66125d512b28",28,False,"REGULAR",False
"3becf4f9-3f9b-4a37-a04c-dd5f75f9d232","982ee595-1702-4e26-a04e-405d81bc00c1",34,False,"REGULAR",False
"3beff33b-7de8-4332-8bb0-da73d411cfcd","2f3b1c19-a697-4b08-9118-6e146692ea9e",82,False,"HANDICAPPED",False
"3bf414b7-c3c6-4bb9-878b-5664838d3e6b","7e963877-8d3f-477c-a2f1-8369070a8f6f",23,False,"REGULAR",False
"3bf7f811-9d21-4747-beff-90323bdc450d","5896eda7-134e-4d77-a06e-1312cef06121",9,False,"REGULAR",False
"3bf8e38d-186c-4ac8-978f-dc2e6a984c25","2c2f2bf4-9c58-42b2-9e6d-9a0c1c83b6b8",32,False,"REGULAR",False
"3bfa58f3-a56f-488a-8d37-5a5c0fc23b19","f4cd0f94-53bc-47ff-b843-ffffc0a8e2fd",63,False,"REGULAR",False
"3bfef37f-b1ed-4374-81ef-04d7eaa5494c","d76f97d2-703e-451d-9396-9074317bcaf1",18,False,"REGULAR",False
"3c0e8f6b-f404-45a7-b614-557b1b46ad0c","a82174ab-9b2a-40d2-affd-a8221e729003",49,False,"REGULAR",False
"3c10ac73-c5da-4333-829c-e52f0874b27d","f4cd0f94-53bc-47ff-b843-ffffc0a8e2fd",91,False,"MOTORCYCLE",False
"3c1574b6-ec77-48d6-b5a0-85c9615ba279","770e331f-02ad-474f-a22d-25beeb03adc2",92,False,"ELECTRIC_VEHICLE",False
"3c18d0b9-e7fd-497b-91e0-ccbdb6660de3","2ab5872b-23b6-47cc-956c-bc35b364937c",20,False,"REGULAR",False
"3c1eab3b-1272-453f-8c2a-f7f608d49d76","31118a5f-c1f8-4930-9eaa-310f2159a98e",39,False,"REGULAR",False
"3c1f2666-74a2-483f-a7b5-8baca665681c","849620fe-e274-448d-bce4-0db2c5f69460",5,False,"REGULAR",False
"3c2405b7-9035-487d-a6e9-ccdbff00a376","1ec75a2f-5276-4c05-968b-25c24966e6b0",94,False,"ELECTRIC_VEHICLE",False
"3c25e29d-d612-462c-97cd-d48753872081","a4f1dd6a-319c-457d-99d6-edcf97161036",83,False,"ELECTRIC_VEHICLE",False
"3c2c790c-29e4-43bf-8aab-de781c086c0d","655edc65-909a-4975-80c3-6bf0a1c6f766",61,False,"REGULAR",False
"3c31c337-1b6b-4507-83f1-2a8f9eefc886","55ea885f-8f4d-462a-98eb-c46942ee3a63",10,False,"REGULAR",False
"3c320ca8-aec4-4bc5-80c6-ffd02aa2ec0e","a0b735bb-ced6-45f0-ac1c-8162d7f0a79f",32,False,"REGULAR",False
"3c322d9a-5b45-46d9-bbc8-9f7b9dd1f6f3","fd6a1955-f686-44ab-88b8-23dcbfe237ea",74,False,"MOTORCYCLE",False
"3c35a587-e11d-464d-a1d0-10da41bacae8","85de1003-0b24-4aba-b284-6b34f75b0d33",17,False,"REGULAR",False
"3c3d77c7-23e3-46e0-a756-4d2eb8a7144e","1dc90031-92bf-4b6a-bc52-3d90b514ca5e",52,False,"REGULAR",False
"3c47a7da-f738-4002-bcdb-fef7af0f7062","12cd1209-adba-4896-b152-04b347bc111c",68,False,"REGULAR",False
"3c4c8ec0-351d-4349-b66b-fcb1b4ec4b62","98f2af7d-76ea-436a-9617-96e5eae391dd",53,False,"HANDICAPPED",False
"3c50c23d-9253-4550-8872-7cb262920574","85de1003-0b24-4aba-b284-6b34f75b0d33",64,False,"REGULAR",False
"3c53570d-7318-4462-8fea-a1382d24a09a","d8a0c8ed-b41c-4c39-ad4c-50ef26344686",12,False,"REGULAR",False
"3c543726-5cb7-44e4-a23e-c4da347dda2f","233efde7-50e1-417e-a743-378c18da3e7e",6,False,"REGULAR",False
"3c5489ed-083f-4dc0-afa9-b3a91a51a823","d799dac8-b99c-4fa5-b4fa-139c6897b9be",39,False,"REGULAR",False
"3c5c6f6b-59be-4926-893f-6f8b27813ed1","0abf4a13-2156-45dd-ae91-817cf4f66327",35,False,"REGULAR",False
